step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.722089199066162,0.016,mean: 4.722089199066162,mean: 0.016,1748942207.2881126,2025/06/03 18:16:47,0.9662258625030518,966.2ms,0.07184600830078125,0.07187724113464355,0.056450605392456055,,
2,2,4.611724212646484,0.009,mean: 4.611724212646484,mean: 0.009,1748942208.1354012,2025/06/03 18:16:48,1.8135144710540771,1.8s,0.1436476707458496,0.14371085166931152,0.11850762367248535,,
3,3,4.531992820739746,0.023,mean: 4.531992820739746,mean: 0.023,1748942208.9693406,2025/06/03 18:16:48,2.647453784942627,2.6s,0.22484135627746582,0.2249460220336914,0.17874979972839355,,
4,4,4.4634127426147465,0.034,mean: 4.4634127426147465,mean: 0.034,1748942209.7989097,2025/06/03 18:16:49,3.477022886276245,3.5s,0.30428552627563477,0.3044273853302002,0.23637747764587402,,
5,5,4.369641422271728,0.035,mean: 4.369641422271728,mean: 0.035,1748942210.6137989,2025/06/03 18:16:50,4.291912078857422,4.3s,0.37784290313720703,0.3780183792114258,0.29334115982055664,,
6,6,4.3030551872253415,0.042,mean: 4.3030551872253415,mean: 0.042,1748942211.398308,2025/06/03 18:16:51,5.07642126083374,5.1s,0.4480564594268799,0.4482564926147461,0.35006117820739746,,
7,7,4.225595314025879,0.064,mean: 4.225595314025879,mean: 0.064,1748942212.1756682,2025/06/03 18:16:52,5.853781461715698,5.9s,0.5186352729797363,0.5188605785369873,0.40460801124572754,,
8,8,4.1477919235229495,0.066,mean: 4.1477919235229495,mean: 0.066,1748942212.9418998,2025/06/03 18:16:52,6.620012998580933,6.6s,0.5880365371704102,0.5882866382598877,0.4592432975769043,,
9,9,4.066226524353027,0.078,mean: 4.066226524353027,mean: 0.078,1748942213.715266,2025/06/03 18:16:53,7.393379211425781,7.4s,0.6577272415161133,0.6580026149749756,0.5166127681732178,,
10,10,3.996066795349121,0.081,mean: 3.996066795349121,mean: 0.081,1748942214.4750364,2025/06/03 18:16:54,8.153149604797363,8.2s,0.7261579036712646,0.7264554500579834,0.5702946186065674,,
11,11,3.9301088943481446,0.098,mean: 3.9301088943481446,mean: 0.098,1748942215.2478697,2025/06/03 18:16:55,8.92598295211792,8.9s,0.7943010330200195,0.794623613357544,0.6240561008453369,,
12,12,3.882539619445801,0.117,mean: 3.882539619445801,mean: 0.117,1748942216.0143244,2025/06/03 18:16:56,9.692437648773193,9.7s,0.8631272315979004,0.8634750843048096,0.6779446601867676,,
13,13,3.8152381172180174,0.11,mean: 3.8152381172180174,mean: 0.11,1748942216.789376,2025/06/03 18:16:56,10.467489242553711,10.5s,0.9344208240509033,0.934807300567627,0.7332050800323486,,
14,14,3.7627024459838867,0.132,mean: 3.7627024459838867,mean: 0.132,1748942217.5638883,2025/06/03 18:16:57,11.2420015335083,11.2s,1.0028069019317627,1.00321626663208,0.7877955436706543,,
15,15,3.697204414367676,0.142,mean: 3.697204414367676,mean: 0.142,1748942218.3389316,2025/06/03 18:16:58,12.01704478263855,12.0s,1.0722944736480713,1.0727276802062988,0.8456966876983643,,
16,16,3.6557478733062743,0.144,mean: 3.6557478733062743,mean: 0.144,1748942219.1225452,2025/06/03 18:16:59,12.800658464431763,12.8s,1.1435468196868896,1.1440088748931885,0.9007086753845215,,
17,17,3.59531925201416,0.146,mean: 3.59531925201416,mean: 0.146,1748942219.8770537,2025/06/03 18:16:59,13.555166959762573,13.6s,1.2104461193084717,1.2109286785125732,0.9543843269348145,,
18,18,3.5494687595367433,0.152,mean: 3.5494687595367433,mean: 0.152,1748942220.625647,2025/06/03 18:17:00,14.303760290145874,14.3s,1.2784507274627686,1.2789561748504639,1.0084166526794434,,
19,19,3.496962697982788,0.164,mean: 3.496962697982788,mean: 0.164,1748942221.3753495,2025/06/03 18:17:01,15.053462743759155,15.1s,1.344841480255127,1.3453710079193115,1.0619018077850342,,
20,20,3.4169519672393798,0.189,mean: 3.4169519672393798,mean: 0.189,1748942224.246354,2025/06/03 18:17:04,17.92446732521057,17.9s,1.5634398460388184,1.412200689315796,1.1156725883483887,4.18613716621399,0.086
21,21,3.3481488265991213,0.188,mean: 3.3481488265991213,mean: 0.188,1748942225.381372,2025/06/03 18:17:05,19.05948519706726,19.1s,1.6392197608947754,1.4880049228668213,1.170661211013794,,
22,22,3.3147720012664794,0.184,mean: 3.3147720012664794,mean: 0.184,1748942226.1544251,2025/06/03 18:17:06,19.83253836631775,19.8s,1.7116103172302246,1.5604205131530762,1.2260429859161377,,
23,23,3.2302899532318117,0.206,mean: 3.2302899532318117,mean: 0.206,1748942226.9375715,2025/06/03 18:17:06,20.615684747695923,20.6s,1.7834794521331787,1.632314920425415,1.2807986736297607,,
24,24,3.1919380741119383,0.221,mean: 3.1919380741119383,mean: 0.221,1748942227.745018,2025/06/03 18:17:07,21.423131227493286,21.4s,1.8602516651153564,1.7091124057769775,1.334421157836914,,
25,25,3.1540681533813477,0.219,mean: 3.1540681533813477,mean: 0.219,1748942228.511717,2025/06/03 18:17:08,22.18983030319214,22.2s,1.934000015258789,1.7828826904296875,1.388932228088379,,
26,26,3.076642883300781,0.232,mean: 3.076642883300781,mean: 0.232,1748942229.3165746,2025/06/03 18:17:09,22.994687795639038,23.0s,2.008455753326416,1.8573634624481201,1.4434726238250732,,
27,27,3.020546440124512,0.252,mean: 3.020546440124512,mean: 0.252,1748942230.0960362,2025/06/03 18:17:10,23.774149417877197,23.8s,2.082594394683838,1.9315242767333984,1.4979982376098633,,
28,28,2.979775806427002,0.267,mean: 2.979775806427002,mean: 0.267,1748942230.904271,2025/06/03 18:17:10,24.58238410949707,24.6s,2.156379461288452,2.0053343772888184,1.5557234287261963,,
29,29,2.9238327350616453,0.272,mean: 2.9238327350616453,mean: 0.272,1748942231.664549,2025/06/03 18:17:11,25.34266233444214,25.3s,2.2286794185638428,2.0776572227478027,1.609205722808838,,
30,30,2.8761411361694336,0.273,mean: 2.8761411361694336,mean: 0.273,1748942232.4284585,2025/06/03 18:17:12,26.106571674346924,26.1s,2.298471212387085,2.147472620010376,1.6630611419677734,,
